qseqid,group6759,group4419,group6758,group6757,group6756,group6755,group6754,group6753,group6752,group6751,group6750,group5676,group5675,group5674,group6747,group6746,group6704,group6703,group6702,group6701,group6700,group6699,group6698,group6696,group2570,group6694,group6693,group6692,group6691,group6690,group6688,group6687,group6686,group6685,group6684,group6683,group6673,group6672,group6676,group7196,group6901,group4928,group4927,group4926,group4925,group6903,group6932,group4930,group4931,group4932,group4933,group4935,group4936,group7008,group6864,group9364,group6863,group6860,group6859,group6766,group6765,group6764
group4933,-0.00172404339226,-0.00139995815536,0.0059419846837,0.000470312379185,-0.0013535303912,0.00588535810691,-0.00104645942307,0.0278910462489,0.0124647668776,0.0435862641973,0.0232003961601,0.0501298611743,0.0436957389098,0.0242115996734,0.00454840857719,0.0680249203178,0.294729230809,0.158542234254,0.106230678605,0.195396791024,0.170478252178,0.22241478635,0.264763388405,0.065112512178,0.184224534366,0.0738343693932,0.143868701241,0.122844357299,0.230169752067,0.206897371097,0.198830839414,0.176007957043,0.138266464547,-0.00142639579462,-0.00170753743003,0.0122521414032,0.30926660849,0.302560702147,0.0393758023878,0.464556392464,0.0754894192241,0.299454654002,0.187897402784,0.254302693451,0.122207016502,0.296569811236,0.201138940027,0.821344903939,0.602573663605,0.729618483212,1.0,0.81716910722,0.933430656878,0.0749295684295,0.131447596553,0.0538575030877,0.341390547687,-0.00835422252789,0.15814494892,-0.00338490061681,0.153429033088,0.141164794112
group4935,0.00786295431161,-0.000521086408834,0.0116578491458,0.00567469428824,0.00482884436628,0.00670954656313,-0.0017956611467,0.0280446085936,0.0173222975384,0.0533780037793,0.0313133836478,0.056887344656,0.0604593319516,0.0261982127776,0.0388204248608,0.0502871920541,0.355305595175,0.205094004184,0.146826710721,0.235119922239,0.185486747822,0.242029615329,0.270160807446,0.120327722162,0.233566564504,0.128224895237,0.160533922028,0.145876693132,0.220137204159,0.225580763418,0.276615686775,0.227274717903,0.205451534101,-0.00175916390978,-0.00200369868437,0.0108378985468,0.228309406523,0.209540249951,0.0854668009939,0.444975542928,0.095022659413,0.293527864289,0.21466419396,0.267067662269,0.182824574766,0.588389198586,0.347999039108,0.870940144643,0.581969900896,0.744196867888,0.81716910722,1.0,0.872604690328,0.070411965052,0.328235202012,0.0692889929871,0.744072092499,-0.0149371809754,0.195055089182,-0.00607311082835,0.16537301792,0.27241696632
group4936,-0.000436405390168,-7.47309502307e-05,0.00796327787955,0.00139414386802,-6.54855406823e-05,0.00683666979409,-0.00194829344623,0.0325748489189,0.0141740066843,0.0532451206015,0.0252118997278,0.0579908159233,0.0571208164651,0.0271564162708,0.0119242874921,0.0616894786031,0.372107461354,0.186902389399,0.134101512943,0.22159856915,0.185242829021,0.246799912454,0.273985356174,0.089330724995,0.214756359013,0.134555356587,0.171911512114,0.124673158974,0.252315192122,0.244461213741,0.234842158643,0.194702405806,0.160864245636,-0.00159270220539,-0.00186783501293,0.0132902676168,0.328229506034,0.316370244193,0.0614259223602,0.45881604409,0.0838641433339,0.32080125598,0.200300544063,0.2832018536,0.147360656104,0.448700028594,0.311303502588,0.864765449905,0.555669394231,0.73901759267,0.933430656878,0.872604690328,1.0,0.0752111576816,0.220340401813,0.0857437165293,0.505124908801,0.00829203280019,0.0864154142895,-0.00405758313459,0.187708476249,0.210409511848
group7008,0.0135295589342,0.00419994261599,0.0281485837984,0.0407030394412,0.022729398607,0.0511691760928,0.0246445701077,0.0720641340181,0.0487326844494,0.0477853989756,0.0284886057195,0.0344942183766,0.0496681885115,0.0131387855014,0.0127709604878,0.127507653654,0.276974810355,0.348598215853,0.158009505617,0.130178136449,0.191487688183,0.128490288455,0.185061312027,0.124455056019,0.115287460663,0.0902506083581,0.113028025609,0.0903156563115,0.148825473658,0.11804963904,0.200890126905,0.153396414789,0.136158980958,0.000640916277511,0.000524219384801,0.0195572391645,0.422372258991,0.412383458183,0.0449588477207,0.26540923657,0.0588907799904,0.175466635555,0.187741645933,0.177340527877,0.155859377645,0.392677224864,0.270354446388,0.0628754658282,0.087510417746,0.098705301778,0.0749295684295,0.070411965052,0.0752111576816,1.0,0.187680056355,0.0185117414561,0.323189663548,0.0192592951235,0.0337304505288,0.00306634486153,0.471065494487,0.488642272565
group6864,0.680257402636,0.00506090111649,0.203688444853,0.415943698931,0.348429005798,0.336229606598,0.186723037851,0.1602968096,0.391270430458,0.359741923,0.615590863406,0.17985950816,0.0751512400265,0.0788867894349,0.0718100501912,0.0497212169952,0.293342753815,0.611008916379,0.354116795281,0.634365537042,0.0110371415491,0.612032755309,0.636676244779,0.597153489963,0.326982865485,0.602587102689,0.564340414119,0.294250494356,0.433726526654,0.20482112803,0.624267014085,0.610039439569,0.526667885379,0.0337181459429,0.175766719611,0.554835247682,0.302234948682,0.0594669579263,0.774550203589,0.511504316964,0.477366011743,0.499546675504,0.616290289333,0.631705932005,0.730431515781,0.773238973179,0.543844939323,0.302285299257,0.379404301408,0.254493874268,0.131447596553,0.328235202012,0.220340401813,0.187680056355,1.0,0.205609290644,0.809327215264,0.116334294858,0.0889650095577,0.0167927604521,0.448130407152,0.691860818633
group9364,0.0506768523972,0.024989840284,0.0663965719437,0.109085028027,0.0792269459321,0.100479353862,0.050698651478,0.0406954426045,0.109185813013,0.131850844186,0.24072248538,0.0475120961198,0.0365856487321,0.0257597036929,0.0432662389781,0.0353738541676,0.172148602419,0.261481368398,0.112462814796,0.134600286414,0.00757713127619,0.131939473673,0.132779089706,0.0997976499048,0.0983571803062,0.106197362482,0.106893240978,0.0633899341772,0.0727079402353,0.0586423109167,0.118772744613,0.106539828723,0.116685745845,0.0950376116957,0.117523494078,0.0806025883099,0.315856789276,0.264813722744,0.125849047028,0.0176592910591,0.228255013759,0.405305581541,0.311621128541,0.426024763886,0.222464868182,0.326303463489,0.363864907163,0.0497353345614,0.0590626925947,0.0610961188233,0.0538575030877,0.0692889929871,0.0857437165293,0.0185117414561,0.205609290644,1.0,0.341038030247,0.0578171580846,0.0246229995147,0.0506518528848,0.137014501442,0.18681893909
group6863,0.698233840286,0.00533689940245,0.252691020228,0.48175596265,0.42003016109,0.400859139094,0.248235587165,0.159119895171,0.397473114843,0.383950573079,0.69956866472,0.228669684738,0.233797391061,0.094049733982,0.0229988986502,0.0142795503154,0.346162243544,0.632060125484,0.763512879566,0.768038421931,0.0135344191167,0.786785854175,0.815126549364,0.695746927514,0.648282506464,0.784530088971,0.653845276161,0.388355533406,0.43433141827,0.224290247809,0.755061018355,0.731962031906,0.682123333589,0.0307520616264,0.287800560212,0.663136259948,0.349447535762,0.0688577218286,0.889204839454,0.545826763383,0.676832733336,0.682238307168,0.71580685321,0.702008585974,0.867770868282,0.962484473399,0.624053909544,0.647084920384,0.692536679667,0.541033014466,0.341390547687,0.744072092499,0.505124908801,0.323189663548,0.809327215264,0.341038030247,1.0,0.120626196314,0.0708172685137,0.0142069019893,0.742846123384,0.808802371225
group6860,0.0277337181893,0.00328790558488,0.0312322164148,0.03471379681,0.0404419501058,0.0506254770718,0.0264026894705,0.0231160299876,0.0561029976029,0.0545596457284,0.106215756722,0.0310340426134,0.0185603408634,0.0176440651869,0.0072829365584,0.00810356652987,0.040202051273,0.0984258396504,0.122289015572,0.107894348635,0.00593509169926,0.115348201032,0.11701050827,0.0984031940445,0.10160460229,0.130405596776,0.110028578602,0.0578886873777,0.0633605004895,0.0341802341465,0.108688399387,0.105787910749,0.0920710531057,-4.46635698178e-05,4.71808845161e-05,0.105072963897,0.066046040981,0.0261319136521,0.112112536018,0.0407582820917,0.034885543012,0.0455148297275,0.0401959303725,0.0492187212553,0.0590365652182,0.1212586617,0.0941890838339,-0.00316453535129,0.00883727315443,0.002465582389,-0.00835422252789,-0.0149371809754,0.00829203280019,0.0192592951235,0.116334294858,0.0578171580846,0.120626196314,1.0,0.0457533774438,0.00739487773825,0.127017854358,0.123972540888
group6859,0.580849864278,0.0181123318559,0.505800740464,0.549225160589,0.588688377233,0.507094354019,0.594320380965,0.269206680015,0.506656380079,0.220193902503,0.320306366261,0.229059554128,0.543031684878,0.205763504588,0.609920781014,0.0476401148283,0.012205990854,0.0181179265763,0.157957208648,0.0745559619983,0.012406977765,0.0703405825701,0.0654455737125,0.0292879364856,0.155374295046,0.166540053105,0.138253682623,0.0863622590797,0.0443517143841,0.0940452464022,0.0503714140979,0.0464338160208,0.101776364825,0.00146970556188,0.00129432348348,0.00697474823408,0.0677729769363,0.0674129564257,0.136577510995,0.0234092890943,0.0396767942292,0.0928490706129,0.0698652438733,0.130365502276,0.0431896749284,0.124981817723,0.158530611275,0.223885053446,0.392629071829,0.397411080152,0.15814494892,0.195055089182,0.0864154142895,0.0337304505288,0.0889650095577,0.0246229995147,0.0708172685137,0.0457533774438,1.0,0.717591885521,0.0952179450506,0.0568010194728
group6766,0.98333902658,0.10745530562,0.831400726889,0.958125338312,0.970791201877,0.896272194311,0.968522083882,0.437142019687,0.855195646715,0.566361126806,0.84741992151,0.537022314738,0.800927181908,0.790518028638,0.79832286991,0.0103942876014,0.0115008216537,0.0169503284304,0.0362203416891,0.035001625662,0.140367964555,0.0197865226148,0.0130260565989,0.00812597236677,0.0420553124647,0.0138260215052,0.0140645361786,0.0162222588041,0.0080470797283,0.0126851690009,0.017896923541,0.0113131684372,0.02539177999,0.0394885646042,0.0361358810049,0.065880681512,0.0143625349496,0.0139416453517,0.484198710485,0.0290012419944,0.00313057457156,0.00363020880212,0.00393370308607,0.006515389975,0.00157549401923,0.0429175509778,0.0789555881538,0.00123675420966,0.00214802288232,0.00771857518676,-0.00338490061681,-0.00607311082835,-0.00405758313459,0.00306634486153,0.0167927604521,0.0506518528848,0.0142069019893,0.00739487773825,0.717591885521,1.0,0.00658634237617,0.00785216315149
group6765,0.202381552419,0.0145854317415,0.204455180959,0.481353218388,0.414310292528,0.384920420515,0.320377459923,0.129959514646,0.386456964321,0.222138186769,0.424308528697,0.140689660643,0.102262671486,0.0784682530956,0.0184312649591,0.0452738164687,0.249092548537,0.511647494432,0.504490596801,0.431077358222,0.0387339575345,0.445587862478,0.492974246663,0.639807511559,0.403658680867,0.511835322294,0.470912321441,0.20230379317,0.252388758663,0.130291950852,0.43535028723,0.428091517351,0.350538449774,0.0567991604178,0.105809063979,0.525901758279,0.524658830911,0.235799277782,0.864460837534,0.518706320201,0.253394136355,0.3262482558,0.432317317849,0.469197936169,0.49027560011,0.810824401964,0.823755967274,0.303004335388,0.458207298413,0.343381834593,0.153429033088,0.16537301792,0.187708476249,0.471065494487,0.448130407152,0.137014501442,0.742846123384,0.127017854358,0.0952179450506,0.00658634237617,1.0,0.791305869267
group6764,0.230238118833,0.0110282763854,0.239842425211,0.464092450085,0.425166923685,0.477066966207,0.302664760156,0.182536225398,0.503161315897,0.391417001411,0.766288583888,0.215745967457,0.0870059111152,0.102339621302,0.0259174595925,0.0693486014059,0.242114765317,0.741906041771,0.793834425066,0.731970903473,0.0262385722581,0.791667682701,0.842234440517,0.765759124514,0.669878615296,0.841166612534,0.727412870685,0.36077918855,0.430519361968,0.17078302398,0.770750411475,0.755163087911,0.596185354393,0.04129790791,0.19231356739,0.749485087834,0.3806832112,0.0532237862613,0.982014240364,0.798163751318,0.433171186728,0.473331342447,0.680005736808,0.698898795467,0.86883332698,0.874006257931,0.752907071652,0.342641645535,0.561548103056,0.404825103993,0.141164794112,0.27241696632,0.210409511848,0.488642272565,0.691860818633,0.18681893909,0.808802371225,0.123972540888,0.0568010194728,0.00785216315149,0.791305869267,1.0
