gene,group6759,group4419,group6758,group6757,group6756,group6755,group6754,group6753,group6752,group6751,group6750,group5676,group5675,group5674,group6747,group6746,group4710,group6705,group6704,group6703,group6605,group6702,group6701,group6700,group6699,group6698,group2570,group6695,group6694,group6693,group6692,group6691,group6690,group6688,group6687,group6686,group6685,group6684,group6683,group6678,group6677,group6673,group2554,group6672,group9221,group9222,group1749,group6901,group14,group4928,group4927,group4926,group4925,group3760,group8602,group6903,group6932,group4930,group4931,group4932,group4933,group4934,group4936,group7008,group432,group6864,group9364,group6863,group6860,group6859,group5602,group6765,group6764,group10076,group6925,group6926,group6927,group5524,group2056,group5082,group4138,group9265,group9264,group9263,group9262,group9259,group9258,group9257,group9256,group9255,group9351,group233,group1367,group4070,group5276,group5277,group5600,group5294,group5756,group5757,group4144,group4143,group4142,group4141,group4140,group4139,group4137,group4136,group4135,group4134,group4129,group4128,group4127,group4126,group4125,group4123,group4122,group4121,group4120,group4119,group884,group885,group5368,group5369,group5370,group5371,group4124,group4035,group7106,group3603
group4934,0.00201780137071,0.00122131756815,0.00421824976876,0.00394592412,0.00338487898381,0.00327600483309,0.0025826647216,0.00713066300792,0.00422588610966,0.019496357309,0.0161927940067,0.0168917961532,0.00765541141504,0.00717905023262,0.00369347040969,0.0232718278523,0.00803035270075,0.0334577929105,0.0207661810615,0.0847377327753,0.0607792549437,0.0558409463965,0.0632530349731,0.0530880907496,0.0950962240492,0.0809387679314,0.0569252667556,0.0279189789106,0.0358052586272,0.057239727183,0.0242341230752,0.0462069980163,0.0463883156288,0.0803609870115,0.0733225619667,0.0340751728939,0.00139407243741,0.00133628072435,0.0175915556816,0.0130973992763,0.0254280381194,0.0842218402564,0.000441867781631,0.0303013179732,0.0909870995741,0.116657347248,0.00773094994329,0.0177275056211,0.00670717120593,0.10890963681,0.0804499682796,0.102050979035,0.0821660535935,0.00215894170862,0.011517056001,0.11721838326,0.115986055113,0.473491346077,0.418009698526,0.43603669568,0.360626654909,1.0,0.475547149438,0.0335327976696,0.0910661389795,0.0576309974549,0.0376829573548,0.15981343204,0.00842873517645,0.0132343070066,0.0100808711797,0.0534000915721,0.0417834204604,0.0434723289013,0.0199587910043,0.00443103693558,0.0324616986164,0.036985457773,0.0252174546174,0.0190044186934,0.00708271156942,0.00489600393594,0.00139871946493,0.00175849453298,0.00364335341096,0.000601302318635,0.00539266647667,0.00248925226763,0.00147299399607,0.00193988022972,0.00752936912897,0.0107935224696,0.0281825097764,0.0150835676674,0.00604119448249,0.00244449852346,0.0374795825657,0.00784390783278,0.0162920819024,0.0122150417847,0.0458075869084,0.0275991912574,0.00827582503914,0.0041620548051,0.0169870499451,0.0138132488904,0.00836395452432,0.0691991799567,0.00323751344483,0.0277816135702,0.0645152442063,0.0230812676287,0.0565321106514,0.0762130997292,0.0917758002674,0.038013723915,0.0146679527482,0.00647574549799,0.00498984416399,0.010432768894,0.0384231208763,0.0490990596168,0.00155280720348,0.0858963857408,0.179319384636,0.0109823658839,0.0746542949293,0.00751269382754,0.00884089947783,0.042605852392
group4936,-0.000485203749154,-0.00369595294343,0.00685437940088,0.00256594573297,0.000993165141936,0.000871692957213,-0.00166151549229,0.00645594871196,-0.00159721596108,0.0303381153677,0.0206452275693,0.0759241278071,0.044742720288,0.0306985261609,0.00909970342711,0.0229942040104,0.0215282139857,0.115096358113,0.0529931767379,0.129929584221,0.0360701007004,0.105591907311,0.151953862588,0.178263472725,0.196713042705,0.174403565574,0.18728848284,0.0851638692589,0.0854469448746,0.156165428537,0.0717051154328,0.129934932082,0.147481285645,0.15367435908,0.14883600773,0.0956178018822,-0.00170359014859,-0.00224837791858,0.00700142206143,0.0516498567718,0.0967619258628,0.285761414187,0.00104142356813,0.0321436026878,0.183758709737,0.273085197718,0.00753938072173,0.0358581481599,0.0141035164088,0.277038620508,0.160543002752,0.298982730618,0.11724601701,0.00950569921916,0.0229415689303,0.276835126028,0.278858290056,0.891419090295,0.752213390256,0.820440829252,0.881858945003,0.475547149438,1.0,0.051653820061,0.563245490513,0.179188456814,0.190245635843,0.347318145951,0.0132219691228,0.0619485986377,0.00388210686345,0.122306985748,0.0919787129158,0.0947359251066,0.0774140370111,0.0276121701104,0.114386510047,0.0427780273639,0.0406808898571,0.0338286334085,0.0352050513529,0.0130762344947,0.00405931294118,0.00429698060666,0.0106544002856,0.00228211187179,0.00840445915682,0.00414444045356,0.00265303058948,0.00674903941132,0.0241602781701,0.0263541597548,0.0994856444468,0.0716467022081,0.00575529680054,0.00367087712104,0.0943078484429,0.0440476777609,0.0215691929589,0.0149401950612,0.0385741184927,0.0300851120888,0.00876548854699,0.00615424252344,0.0481292164596,0.0360986502249,0.00651575164533,0.0797542928835,0.00569281401407,0.0276166150483,0.123107472899,0.0509306938959,0.117994692913,0.139169257409,0.164993996833,0.0756577063392,0.0326672837647,0.0101016162351,0.00796122311706,0.0218971707431,0.102119901405,0.102868495249,0.00321779054526,0.121270822626,0.32486936399,0.0194748450847,0.141033264545,0.0264502596865,0.221687362075,0.0658270500625
group7008,0.01894884565,0.00261579724119,0.0296970110114,0.049273450611,0.0288634783027,0.0453699255977,0.0316672144928,0.0409906791788,0.034198491258,0.0331304005769,0.0306875378225,0.0483910360437,0.0635961376334,0.0143302399644,0.00460360784047,0.0242074755491,0.00938970962008,0.0772926972392,0.0521123050881,0.300146210928,0.0716567732708,0.164718092253,0.117916050754,0.212796972935,0.122773442254,0.134621899156,0.0923582763935,0.116507925068,0.0841317627335,0.100880999293,0.0555693509339,0.0917941546204,0.101372076719,0.169444593561,0.138779206127,0.0799529745553,0.000652704377859,0.00027805377205,0.0173675781008,0.022724371404,0.18060793481,0.483142890589,0.000280372978676,0.0162956520894,0.0382767411096,0.0509885391305,0.0292123548371,0.0381748679115,0.0420779446397,0.159586651912,0.17110140091,0.177724364993,0.140705058851,0.00184011482844,0.0424041973795,0.330356364579,0.291327776828,0.0689527281801,0.0708131427171,0.0785597713492,0.0458990376867,0.0335327976696,0.051653820061,1.0,0.0704041009761,0.144464021096,0.0324213993575,0.330300699689,0.0240120728027,0.03584031968,0.0166118033588,0.540205452756,0.459071178806,0.0652770719132,0.127898221373,0.224794053666,0.176640628002,0.0437598003089,0.0269251372533,0.0409403383596,0.00778760303896,0.00775467444953,0.00233146646834,0.0046258755913,0.0110637510279,0.00657087876996,0.0136133513269,0.00885593237708,0.0112828766944,0.0228904560185,0.00841075342259,0.0105114668407,0.0841989847089,0.00329405947175,0.0039651180314,0.00145921582253,0.0340220190484,0.0475625658371,0.00708841521936,0.0284341299143,0.0109620894461,0.0277589773477,0.0227127844928,0.00652004909085,0.0115920008353,0.0147488250108,0.00958086391289,0.0304869505512,0.00693493969491,0.0208209935807,0.0238889970002,0.01877100777,0.0262221331445,0.0348282516499,0.0324642880993,0.0150343925175,0.0141963523669,0.0195641304712,0.0138648890745,0.0191946507756,0.0704558004479,0.0662715094335,0.00805550488236,0.196656366877,0.340129821365,0.0411605183912,0.0266841814756,0.415990867253,0.0153505209333,0.0247298498106
group432,0.00424162069071,0.00095650322656,0.0159318639519,0.0111686053382,0.00456799229389,0.00562313318513,0.000704119191987,0.010636235169,0.00474241410372,0.0316085991366,0.0465054217639,0.0303197826494,0.0303553049086,0.0162953493197,0.0128757363076,0.00194801005889,0.00934104699244,0.106232668277,0.0135998052726,0.104383070123,0.0294489012658,0.0305615687491,0.0996584824046,0.00668713068231,0.041701809946,0.057056346878,0.0534045816385,0.06805925678,0.0358512620276,0.0422438630971,0.01240124883,0.0342063023983,0.05049580255,0.0338861656803,0.00829122316029,0.0253593489614,-0.000487736498896,-0.000934334814675,0.00587786072317,0.054996370047,0.0861711080004,0.210901532872,0.00106551707348,0.000819596575284,0.0369927762342,0.292977362754,0.0145639368227,0.0568028361557,0.00193995899121,0.166421005964,0.0775270437941,0.140888706247,0.0337431984999,0.0137234335821,0.0402064086771,0.095160646414,0.25661466897,0.612732404633,0.465998228508,0.506206645913,0.362420113735,0.0910661389795,0.563245490513,0.0704041009761,1.0,0.117972412155,0.193223147835,0.106292652029,0.00711202066595,0.05605075844,0.00834414127747,0.155130667435,0.163810737636,0.0114754036856,0.046126019085,0.0845277282736,0.0964566411238,0.0941205061382,0.0259355611334,0.0190231125647,0.0268107288217,0.0154557187903,0.00417842440528,0.00349147451825,0.018616481556,0.00585020789609,0.00909988133068,0.00512840788189,0.00113868995133,0.00503807563325,0.024338773194,0.0347733600456,0.055182741446,0.0017446796494,0.00277504976897,0.00263967595574,0.123785665895,0.0453788863258,0.0132494892155,0.0184319956226,0.00531850693582,0.0339067370768,0.0213340941719,0.0163457891998,0.0562842250439,0.0295198663612,0.0137513340189,0.112856147114,0.0140083901862,0.0604779866449,0.110560512853,0.0751628706629,0.132858141547,0.185049424784,0.214879745788,0.151499183864,0.0518707508905,0.0150910600557,0.0144342738224,0.0402906235726,0.0549157830172,0.07039719944,0.00408953222645,0.0494344727318,0.0742508551179,0.0257975109773,0.184973263359,0.0236827425784,0.00857037994607,0.0168878435041
group6864,0.656615822364,0.00432677557425,0.119449046453,0.426079433717,0.352739654745,0.451188845983,0.208660140481,0.291937654742,0.520015277546,0.381227706636,0.546806357561,0.143211796022,0.0391426587962,0.0638080952019,0.0979422373869,0.030843393719,0.0160662856149,0.872370377164,0.0242700224224,0.570616315215,0.01147891522,0.404271208987,0.428516020614,0.0159171954471,0.475357482642,0.440042089491,0.0335435603103,0.390767061034,0.342759107928,0.328754491243,0.2382527187,0.307138447968,0.0254466917592,0.479186085914,0.412596400527,0.194953409686,0.0534515023631,0.0319777355956,0.585937179459,0.0700957233753,0.0948328402516,0.282763002125,0.00163718248566,0.0304340682142,0.00803165070825,0.0689880244718,0.133645302746,0.162118726001,0.0128520425633,0.530889183065,0.578035043461,0.710128919875,0.679567421125,0.107792713403,0.391653475919,0.79100651647,0.412293351627,0.267478190725,0.323466828883,0.252104471374,0.0894937876359,0.0576309974549,0.179188456814,0.144464021096,0.117972412155,1.0,0.190612185333,0.806871816425,0.0894726437276,0.109996497575,0.0156658759676,0.412983552421,0.353235138487,0.0560904989338,0.452388678254,0.0730623609425,0.453206535521,0.0276356242337,0.0616633062584,0.014845466216,0.0746684180196,0.496734049076,0.285881778944,0.0306501407039,0.188511244297,0.43166745469,0.160196668237,0.163216147698,0.0534957541589,0.0724271565653,0.236412142056,0.0528507382056,0.018554037839,0.00217197845995,0.0469364277582,0.173692512858,0.414894055737,0.0898701981854,0.0195957512343,0.340680206104,0.55001079335,0.576386028093,0.141449387856,0.00936218869837,0.0371068043258,0.0657865076667,0.0221756297402,0.120589714312,0.0657180937422,0.268566307557,0.0633744015412,0.0614546386957,0.0770807765761,0.143480807533,0.0795574200837,0.0911110955444,0.0718916550114,0.0268556889623,0.0556051865673,0.0379319304056,0.0707809240726,0.10877606398,0.273294113055,0.778608049213,0.734603879823,0.68312305175,0.0793735102354,0.0387313862789,0.00125924308133,0.0284979653298
group9364,0.0670944155283,0.0163308621289,0.0699866119219,0.10138993859,0.0665156048003,0.099249733484,0.0322141067646,0.0572040769583,0.0816269569426,0.12809206803,0.194743907166,0.0257406913922,0.0310166083761,0.0174271975711,0.0398999683876,0.0136687016592,-0.000297494104875,0.281311121647,0.018757833961,0.214645947453,0.0196168392974,0.09790108861,0.144836538778,0.00625435793347,0.113827303478,0.118139700478,0.0500523991601,0.061406668854,0.0682750215261,0.0764361468732,0.0449533784858,0.0643116233303,0.0534207265652,0.108651120045,0.0707308846098,0.0628527706213,0.1255372141,0.0932011217766,0.0801142472634,0.0251356666128,0.076246700225,0.328261063497,0.00646007811754,0.00517108586033,0.00109995456639,0.0120532409305,0.0857938909384,0.110849753819,0.00544442879652,0.366745482011,0.222090138022,0.319650772493,0.143506451807,0.147804491706,0.0800577211635,0.261833201088,0.358944306195,0.122458102915,0.105384521198,0.118389576527,0.139176928972,0.0376829573548,0.190245635843,0.0324213993575,0.193223147835,0.190612185333,1.0,0.279522908477,0.0341493696262,0.0318880031064,0.0165396498484,0.120919638021,0.0882149480169,0.0340467671945,0.0336175891492,0.0252912116659,0.0497614947886,0.00812958346281,0.0388361310829,0.03137707614,0.016689222866,0.214947108892,0.179563121174,0.0111932773667,0.0701368165148,0.116235397004,0.0585639442961,0.0428362672973,0.0163800470066,0.0394610176826,0.196352062939,0.038311596861,0.0238610727295,0.00231033496813,0.0236369288444,0.0583278686615,0.040752523829,0.0829086150089,0.0237215070121,0.0799365848783,0.0440094589912,0.0534323883448,0.00925810526713,0.00299799356155,0.0235519142796,0.00742872484219,0.00548150957831,0.0849168782958,0.00507434520406,0.0649075165327,0.0801126511941,0.0501758662995,0.081528253447,0.141780675038,0.158520757264,0.155163564573,0.0577446355867,0.0290376951805,0.0133058734599,0.03745086011,0.0176939768458,0.033230519584,0.066335156355,0.184266371848,0.246202841423,0.269472624744,0.136340909064,0.0117211007107,0.00152306585944,0.00346062854632
group6863,0.852589347377,0.00602677192723,0.142572484759,0.552569777151,0.478495447416,0.629833872829,0.285011358084,0.335544862207,0.737919011838,0.469325496804,0.77642203881,0.367339883391,0.0502640220278,0.0685548166366,0.0289491657723,0.00590753066742,0.00538552679113,0.894375145865,0.0158498131385,0.715388965368,0.00557462626141,0.868909098694,0.588054566223,0.00746957522878,0.813578552242,0.829888687249,0.0283859836888,0.581712707294,0.85957074394,0.719690745658,0.372678032133,0.31984113943,0.021422970084,0.819689188893,0.619979564052,0.665659789975,0.0331904030848,0.0302636395112,0.857542308256,0.000926340030175,0.0620228372963,0.33711836403,-0.000399402053138,0.00585979907263,0.0340481071329,0.33005319979,0.0201504487177,0.178623385179,0.0160757854543,0.587791535536,0.718314901143,0.844484390107,0.916298406144,0.0231869207443,0.525331375215,0.949472020584,0.511900462126,0.501303592977,0.617857443301,0.422954598276,0.16162062278,0.15981343204,0.347318145951,0.330300699689,0.106292652029,0.806871816425,0.279522908477,1.0,0.105848868789,0.0861666746613,0.0152998324259,0.797412283821,0.731125830583,0.0745092517555,0.480184499106,0.020749054524,0.513545008233,0.00744379988433,0.00414601435,0.00789105430778,0.0778022481439,0.574267174912,0.289686726417,0.0862386676059,0.283019105297,0.512738835983,0.22508405713,0.330852055124,0.12746382677,0.0823273181508,0.305693671962,0.0205386708536,0.00505609304277,0.00287132806197,0.0434319092581,0.244212763571,0.503590146393,0.0399018547661,0.00511043707281,0.494841068692,0.808536872953,0.78478604526,0.178598509861,0.00623330822672,0.0524898840528,0.0183942326526,0.0102117032065,0.129394580934,0.0251417816181,0.32277922173,0.0671975759157,0.0590547129151,0.0671409827334,0.178720358273,0.085134105424,0.0961204038637,0.0674354637728,0.0209878788197,0.0640342713396,0.0328520060893,0.0161050414031,0.0158964683626,0.32240242896,0.940775659753,0.892806933619,0.876434275811,0.0806210900356,0.0209243437535,0.00526736200492,0.016175134127
group6860,0.0468277574256,0.00200178028267,0.0146975732959,0.0401181245998,0.0460251166562,0.0485662588163,0.030198478177,0.0369518737687,0.0659395047475,0.0592658562762,0.101662533466,0.025627912725,0.0139279109878,0.0139107457871,0.00504143683876,0.00734184055004,-0.00245581665277,0.125416630692,0.00594877326798,0.0949510380843,0.00369485455519,0.114287657434,0.0833930389146,0.00432629026498,0.111199935122,0.110913943775,0.0194558305821,0.127934213841,0.119461270285,0.101240624991,0.0512586063995,0.0484916249885,0.0159498191735,0.107164837078,0.0787855776917,0.0567121880625,4.03599479806e-05,-4.30980345481e-05,0.113338157438,0.0178777611176,0.0637396770729,0.0692459104666,-0.000786478560395,0.00831282640315,0.00153801090971,0.00251004493671,0.0473049017077,0.015827932756,0.0522628599789,0.0440530632793,0.0421130447136,0.0517640654419,0.0572951291821,0.610637683919,0.00895311743796,0.1063407501,0.0708146069671,0.00489831415549,0.00758036549002,0.00689409167748,-0.000970240789656,0.00842873517645,0.0132219691228,0.0240120728027,0.00711202066595,0.0894726437276,0.0341493696262,0.105848868789,1.0,0.0454355729582,0.00499439307484,0.118105118096,0.102952495417,0.00324295991259,0.0516523418731,0.0478389810749,0.0577619985298,0.0323550122032,0.0307573985947,0.0298762726651,0.0298063356309,0.0990738218815,0.0754038822384,0.0616483757435,0.0494294106667,0.0809417977811,0.0440121745369,0.0601956668308,0.0641414509219,0.0669424620774,0.449102512717,0.2298941148,0.016595727677,0.00137609397979,0.0522881791,0.0751541510874,0.0152828596803,0.159337615433,0.00267455659817,0.0350686999666,0.0319104320372,0.0307728659232,0.0111824587902,0.00227514325884,0.00630990844742,0.00683926786771,0.00741871378314,0.0214813744842,0.0442948473192,0.0217926494397,0.000796841657408,0.0240347315293,0.00221658113773,0.0080375940509,0.00293388867397,0.0172023468474,0.0387795015861,0.0313021114057,0.0313554279438,0.0214520542239,0.197250396874,0.050812506251,0.0557832258758,0.0390889933777,0.0327198276589,0.112295860896,0.00364097584372,0.0438890735148,-0.00446425043866,0.00265176692118
group6859,0.203919344272,0.00691185790211,0.208230425855,0.206575229366,0.213517950942,0.198127733512,0.217046645255,0.210796361979,0.214476644655,0.100504083955,0.0950782952236,0.418245424522,0.568040332052,0.124706142023,0.281395409407,0.07230041804,0.0137460332423,0.0596824288996,0.0246060875377,0.0190600708036,0.0402777325124,0.11299490579,0.0848652140485,0.0112338018023,0.0806449637254,0.118144496786,0.164538952718,0.0280375641591,0.194614471639,0.130609948121,0.0767658888963,0.0668656534698,0.107908450919,0.103001795762,0.0672975158669,0.151509346152,0.00130920580359,0.00113761542338,0.00712867328941,0.053641097832,0.0552140938547,0.0873976542968,0.000914222161666,0.0838026401559,0.0264291867816,0.123209276026,0.0149443187352,0.0443401170286,0.00365169055108,0.0999077244328,0.0632759241013,0.1114236285,0.0403479160523,0.223816724222,0.0670582203766,0.158522589642,0.220507580048,0.172410439036,0.353723814164,0.315348417623,0.0733999202416,0.0132343070066,0.0619485986377,0.03584031968,0.05605075844,0.109996497575,0.0318880031064,0.0861666746613,0.0454355729582,1.0,0.023339059894,0.103359018395,0.106310965653,0.0231612043318,0.0698637249679,0.559185423383,0.0642493928834,0.0507006018135,0.152803065511,0.0146791399853,0.0121031081442,0.0375954683456,0.0372625261109,0.01644873601,0.0286095658949,0.0318281890722,0.0244891496488,0.0212375956773,0.00537940831808,0.015487186593,0.0139739105941,0.044026949763,0.0383143984407,0.000698783108099,0.031482845883,0.0145799932446,0.374733286305,0.0239891592382,0.0184660999071,0.0215861877929,0.00269152409708,0.0203996057328,0.0111710225558,0.00503808189739,0.0117999418713,0.0198804965606,0.00321637379826,0.00885118872093,0.0064024848471,0.0412270873197,0.00240287951804,0.0181913318499,0.0164492211524,0.00707612770511,0.00431936226935,0.0107553462066,0.0148324986072,0.00867012814134,0.00950141425462,0.00851312218677,0.123522128872,0.154925139826,0.0480491127351,0.054849838135,0.0123533356377,0.0156638459829,0.00733346208726,0.145621636087,0.00623685275127,0.019751468734
group5602,0.0247948464111,0.0131304084437,0.0051003859069,0.0149341557798,0.0115928998544,0.0147212714038,0.00685293949613,0.00784455393442,0.0151675997861,0.00974903372364,0.0133122837576,0.0086476521578,0.00828139195743,0.00733926954088,0.00165287213477,0.000947818188692,0.254087899203,0.0220173642348,0.00150894971789,0.01352163654,0.0734383500469,0.0137516566506,0.0127579366388,0.34437310689,0.0125430760141,0.0160906567743,0.0104687045893,0.00627781532979,0.0167516787721,0.0134373503334,0.00497738247096,0.00827522038752,0.00210041409623,0.0148694464683,0.0100807540332,0.0208609505506,0.00510310972034,0.00231917180179,0.0200318463854,0.023143879905,0.0132855319513,0.0114945241496,-0.000340452748627,0.00148396152403,-2.56859831391e-05,-0.00511627219115,0.00663489944015,0.00933910715781,0.033317320524,0.0199792105241,0.0182582148559,0.0274217861115,0.0170549915745,0.0127740518757,0.00979180968981,0.017519457175,0.0108794852073,0.00457416556219,0.0054745234635,0.00614610347473,0.00235356360493,0.0100808711797,0.00388210686345,0.0166118033588,0.00834414127747,0.0156658759676,0.0165396498484,0.0152998324259,0.00499439307484,0.023339059894,1.0,0.0133760106441,0.0144546531683,0.0186500869649,0.566658792249,0.0160411053127,0.560586491255,0.00443699879331,0.00554052696145,0.00632121115535,0.203548683235,0.158720096444,0.052083584035,0.517166391695,0.543146337709,0.116611878431,0.513207664111,0.286914982785,0.230510763232,0.278971912976,0.0970940419476,0.00221073681641,0.00580674241383,0.000418894069894,0.637402492651,0.39916058328,0.257619079765,0.516623972759,0.724381722278,0.43846858719,0.111235844352,0.0871607463829,0.539052688083,0.517180997287,0.315801459169,0.462541855611,0.481344165513,0.188905046112,0.0253369936569,0.0425659305997,0.00971708351261,0.382716697122,0.128449732179,0.168452191323,0.00708634491523,0.107729632113,0.200791290841,0.274053624621,0.382395869629,0.451377805923,0.00774837282486,0.00798841223675,0.236888422897,0.209389133153,0.125016962974,0.238287212687,0.170814844345,0.00184607847339,-0.000982832648595,0.00096610880448
group6765,0.366893675383,0.0107453995756,0.170474171798,0.480678015492,0.411025108049,0.545754679855,0.304915710241,0.28189742318,0.607808779997,0.268432010137,0.427168094845,0.179117810462,0.0913382576741,0.089103212946,0.0110627271249,0.0184957341567,0.0019534482615,0.663006543462,0.00810613786728,0.518594083527,0.0327933483401,0.500909799907,0.3979649024,0.0340910438691,0.457483705898,0.513729085184,0.0864907299493,0.291186994248,0.505758061279,0.456781093419,0.19859379509,0.194644726006,0.101848417902,0.450203451134,0.322502251749,0.238770053364,0.0728734306599,0.0158791159294,0.53720024068,0.628747989404,0.358142962816,0.516082954038,-3.20994032072e-05,0.0193185869774,0.00118441216265,0.066142678505,0.577610179612,0.10054009076,0.0147353192393,0.327963711482,0.434866198141,0.498252464302,0.490021266463,0.0458832936056,0.298709243336,0.826700416474,0.684812936996,0.291827337473,0.307123271316,0.221355934035,0.0728236550732,0.0534000915721,0.122306985748,0.540205452756,0.155130667435,0.412983552421,0.120919638021,0.797412283821,0.118105118096,0.103359018395,0.0133760106441,1.0,0.909355189625,0.0776693907322,0.490222168207,0.410809299234,0.546963483623,0.00879027628235,0.114889802669,0.00744416873334,0.0330340454415,0.175487258141,0.0803266765937,0.010726336226,0.0757138344096,0.181171542076,0.0649338402472,0.0634359561683,0.0215485571381,0.0258431482645,0.074922768887,0.0119414953089,0.017875302873,0.00111833018934,0.0211401125631,0.12466140509,0.287672803945,0.0212539161689,0.00444576950883,0.263765774717,0.397852303649,0.381404183045,0.0957635287519,0.00152035939486,0.00381196476072,0.0128133375744,0.00517169609362,0.0272632377821,0.0013921762995,0.173263322117,0.00695958488071,0.00731072458495,0.0078024416991,0.105550879882,0.0719516116223,0.101325581572,0.112831021497,0.118146962736,0.0413898268643,0.0230849041079,0.259433987198,0.116864318485,0.285649358119,0.809980424696,0.65877498175,0.803303557611,0.0472209807794,0.0120255053636,0.000127438670818,0.00996124968756
group6764,0.403882262861,0.0112185967399,0.179223998004,0.430085491591,0.386708513493,0.496353771791,0.297506577686,0.263060288997,0.537886240115,0.203263503116,0.321381478874,0.163392271414,0.0841468098249,0.0869968525751,0.0333277610948,0.0234468890348,0.00726121015591,0.52716580632,0.0151997684499,0.395465577719,0.0219167827333,0.367010580285,0.281044643711,0.0431033731157,0.320901196529,0.394797524728,0.10280642043,0.211399635189,0.392730220762,0.333098480559,0.143718219627,0.131867867773,0.0589809330197,0.324068966008,0.231582429131,0.215093956248,0.0315679511359,0.0535807081908,0.396956171039,0.700686911221,0.245944673798,0.297733276735,-0.000306023823819,0.0218906419056,0.0015587959475,0.0744884294611,0.611586067019,0.0689033071409,0.0127650843045,0.234190809845,0.295624789976,0.338568656643,0.342715270111,0.0234502639182,0.247053785669,0.76354448064,0.530144934658,0.167497407322,0.241086563072,0.177440263379,0.0424793211629,0.0417834204604,0.0919787129158,0.459071178806,0.163810737636,0.353235138487,0.0882149480169,0.731125830583,0.102952495417,0.106310965653,0.0144546531683,0.909355189625,1.0,0.0584312527453,0.446397544245,0.495902051853,0.468849932169,0.0154999353282,0.115996733363,0.00620259152565,0.0305792172189,0.130329933003,0.0831217746373,0.00758872690358,0.0540756931316,0.124815823031,0.0602425975691,0.0428748986794,0.0385588552494,0.0619429771432,0.11545275797,0.014755167094,0.0206985099545,0.001389446363,0.0196000764622,0.0936080384478,0.244901532954,0.0210910157359,0.00791559499758,0.188568472817,0.276039372248,0.265171947603,0.0711541163564,0.00204917977691,0.0290791699895,0.0173656013585,0.0110921202774,0.0878461823502,0.00252552202105,0.156566315109,0.0773299864425,0.0545705505783,0.0840373060073,0.117896981251,0.0747698900353,0.0638478735918,0.0555108409764,0.0141615705596,0.0347461872924,0.0255152706638,0.268251421826,0.121300124975,0.266030211507,0.741008757691,0.607236535137,0.735067192769,0.0792358608615,0.0156262182667,0.00294811699823,0.0138404695595
group10076,0.00642774667867,0.00778627405812,0.00814510445998,0.00570469989765,0.0101013162718,0.00757774299884,0.000795519358084,0.0243525093529,0.0168593440933,0.0312136247672,0.045269189444,0.00548012537278,0.00611290516836,0.0114657132953,6.60528681031e-05,0.00269743482887,0.107556311756,0.0330990623015,0.00960414984067,0.0660437849277,0.10052542507,0.0936956385387,0.0661387053423,0.0169464942545,0.0845933000739,0.0879734007658,0.0473327272978,0.00226319802703,0.0860061009284,0.0850043482676,0.0389547283646,0.0370477923619,0.0121342336254,0.0824486595474,0.055938393267,0.0702967805635,0.000148340992864,7.51962454526e-05,0.0348018215484,0.000345422589298,0.00343191238804,0.0668578187904,0.0214781072045,0.000916019395525,0.00296868456049,0.00807493611575,0.00582603381985,0.10290441298,0.0259440449957,0.0436051841669,0.0651325897499,0.0808059175818,0.0821686779561,-0.000470098448844,0.0572609284796,0.0773820290939,0.0639129143074,0.148072815795,0.162833250314,0.112287867882,0.108551907914,0.0434723289013,0.0947359251066,0.0652770719132,0.0114754036856,0.0560904989338,0.0340467671945,0.0745092517555,0.00324295991259,0.0231612043318,0.0186500869649,0.0776693907322,0.0584312527453,1.0,0.0809424631254,0.0115351468935,0.0704122712532,0.00389898504589,0.0151298840927,0.0412872999714,0.00446478081548,0.00467973453911,0.00102423649594,0.00103679184649,0.0102835335074,0.00401576450826,0.00700715563741,0.00498819149795,0.00153246300147,0.00138405113037,0.00613000518222,0.00915816254207,0.0045474138371,0.00436710656064,0.0012122841825,0.0029512853732,0.0579788370023,0.00121039517466,0.00460062061197,0.0261403425385,0.0827108157422,0.0797861802961,0.0191438358564,0.000531437682618,0.000449167071808,0.00141651403215,0.00816514019426,0.00525757767498,0.000889244632665,0.0277856754141,0.00103893792611,0.000689771216023,0.000756982447177,0.00888458300381,0.000229302824475,0.00045016854303,0.000486697823726,0.000427671790731,0.00204821569856,0.000519764943654,0.00471376963459,0.0213403965065,0.002560159473,0.0765489703762,0.0627777611221,0.0191384832302,0.000597398642784,0.0265914896534,0.00730615538603,0.0135187867706
