,gene,members,origin,r_scores,snps
1090,group215,198,['chrm'],0.219648935799,92
1091,group2150,193,0,0.210487032168,36
1092,group2151,196,0,0.130266952605,122
1093,group2152,198,['chrm'],0.160493592283,31
1094,group2153,198,['chrm'],0.160355967956,35
1095,group2154,198,['chrm'],0.196553951607,59
1096,group2155,198,['chrm'],0.176210374404,59
1097,group2156,198,['chrm'],0.180902422492,52
1098,group2157,197,0,0.198256030195,87
1099,group2158,198,['chrm'],0.195997182579,85
1100,group2159,198,['chrm'],0.16908102099,15
1101,group216,198,['chrm'],0.106940058658,164
1102,group2160,197,0,0.154703678631,21
1103,group2161,198,['chrm'],0.183671470798,125
1104,group2162,198,['chrm'],0.145197948312,13
1105,group2163,198,['chrm'],0.238089974986,154
1106,group2165,198,['chrm'],0.271335952499,142
1107,group2167,198,['chrm'],0.0951739629032,26
1108,group2168,198,['chrm'],0.170089614959,50
1109,group2169,198,['chrm'],0.0880178253669,29
1110,group217,198,['chrm'],0.128451736156,13
1111,group2170,198,['chrm'],0.14549526052,8
1112,group2171,198,['chrm'],0.184008857045,20
1113,group2172,198,['chrm'],0.111782062899,115
1114,group2173,198,['chrm'],0.181891828745,42
1115,group2174,198,['chrm'],0.174809179872,73
1116,group2175,162,0,0.194479194257,28
1117,group2176,162,0,0.14866150811,150
1118,group2177,161,0,0.100121319329,80
1119,group2178,162,0,0.118725937953,11
1120,group2179,162,0,0.113786958639,19
1121,group218,197,0,0.153011475794,52
1122,group2180,198,['chrm'],0.127389975221,210
1123,group2181,198,['chrm'],0.152799490465,33
1124,group2182,198,['chrm'],0.185186379829,87
1125,group2183,198,['chrm'],0.206596492941,134
1126,group2184,198,['chrm'],0.217068347524,206
1127,group2185,198,['chrm'],0.152369641733,99
1128,group2186,198,['chrm'],0.189156538909,72
1129,group2187,198,['chrm'],0.174695801779,42
1130,group2188,198,['chrm'],0.135095212571,57
1131,group2189,197,0,0.17245063576,80
1132,group219,198,['chrm'],0.160474347054,100
1133,group2190,198,['chrm'],0.1613940076,211
1134,group2191,198,['chrm'],0.132777421413,61
1135,group2192,198,['chrm'],0.21364640911,87
1136,group2193,198,['chrm'],0.180023387776,116
1137,group2194,198,['chrm'],0.0994388509932,113
1138,group2195,198,['chrm'],0.193365582724,157
1139,group2196,198,['chrm'],0.167312934266,96
1140,group2197,198,['chrm'],0.174161311085,80
1141,group2198,198,['chrm'],0.200404027641,74
1142,group2199,198,['chrm'],0.181354900488,72
1143,group220,198,['chrm'],0.159257423067,82
1144,group2200,198,['chrm'],0.206753412387,62
1145,group2201,198,['chrm'],0.163350616638,36
1146,group2202,198,['chrm'],0.178224281749,81
1147,group2203,198,['chrm'],0.141827036221,31
1148,group2204,198,['chrm'],0.142891022935,49
1149,group2205,198,['chrm'],0.176966730577,75
1150,group2206,197,0,0.187443487185,71
1151,group2207,198,['chrm'],0.204127355865,71
1152,group2208,198,['chrm'],0.21149837735,155
1153,group2209,198,['chrm'],0.152886126176,175
1154,group221,198,['chrm'],0.133348611387,29
1155,group2210,198,['chrm'],0.215980955117,124
1156,group2211,198,['chrm'],0.129968076924,17
1157,group2212,198,['chrm'],0.159432494139,112
1158,group2213,198,['chrm'],0.176563992524,90
1159,group2214,198,['chrm'],0.195732829564,51
1160,group2215,198,['chrm'],0.170479072852,38
1161,group2216,198,['chrm'],0.178069590488,254
1162,group2217,198,['chrm'],0.226717040707,41
1163,group2218,198,['chrm'],0.138062763238,37
1164,group2219,198,['chrm'],0.244367122518,104
1165,group222,198,['chrm'],0.164949652935,50
1166,group2220,198,['chrm'],0.198661707431,13
1167,group2221,198,['chrm'],0.157364573447,74
1168,group2222,198,['chrm'],0.15388854227,37
1169,group2223,198,['chrm'],0.198471048668,76
1170,group2224,198,['chrm'],0.145667476262,49
1171,group2225,198,['chrm'],0.170941119298,144
1172,group2226,198,['chrm'],0.130983049162,82
1173,group2227,198,['chrm'],0.12485642628,42
1174,group2228,189,0,0.138057806839,20
1175,group2229,187,0,0.123225942472,62
1176,group223,198,['chrm'],0.141727548183,50
1177,group2230,197,0,0.164930651104,50
1178,group2231,198,['chrm'],0.167417483552,79
1179,group2232,198,['chrm'],0.152768796337,22
1180,group2233,198,['chrm'],0.122989593094,68
1181,group2234,198,['chrm'],0.161528013542,40
1182,group2235,178,0,0.122893968364,18
1183,group2236,198,['chrm'],0.172036409455,23
1184,group2237,198,['chrm'],0.131321911362,50
1185,group2238,198,['chrm'],0.19511368824,65
1186,group2239,198,['chrm'],0.169803560089,24
1187,group224,198,['chrm'],0.185100903783,105
1188,group2240,198,['chrm'],0.071960950399,58
1189,group2241,198,['chrm'],0.132965046501,190
1190,group2242,149,0,0.128662421355,28
1191,group2243,148,0,0.133168965589,10
1192,group2244,150,0,0.0997179886766,21
1193,group2245,115,0,0.158897556006,60
1194,group2247,151,0,0.156607903425,93
1195,group225,197,0,0.117141416322,63
1196,group2250,198,['chrm'],0.19762331765,75
1197,group2251,198,['chrm'],0.179692869063,118
1198,group2252,198,['chrm'],0.207043525324,94
1199,group2253,198,['chrm'],0.198544685331,88
1200,group2254,198,['chrm'],0.154953677442,48
1201,group2255,198,['chrm'],0.172093569594,32
1202,group2256,198,['chrm'],0.200019948218,61
1203,group2259,198,['chrm'],0.188435682883,35
1204,group226,198,['chrm'],0.145099899825,36
1205,group2260,198,['chrm'],0.175513591153,67
1206,group2261,198,['chrm'],0.2232808544,123
1207,group2262,198,['chrm'],0.171767575461,190
1208,group2263,198,['chrm'],0.168389401175,84
1209,group2264,198,['chrm'],0.212680236242,109
1210,group2265,198,['chrm'],0.183000627258,36
1211,group2266,198,['chrm'],0.205378683528,47
1212,group2267,198,['chrm'],0.200386739384,67
1213,group2268,198,['chrm'],0.185769684228,28
1214,group2269,198,['chrm'],0.186445005754,35
1215,group227,198,['chrm'],0.178275597941,84
1216,group2270,198,['chrm'],0.178653155409,26
1217,group2271,198,['chrm'],0.0949292028343,81
1218,group2272,198,['chrm'],0.19266022608,35
1219,group2273,198,['chrm'],0.167728750138,27
1220,group2274,198,['chrm'],0.162322106268,33
1221,group2275,198,['chrm'],0.120712834569,235
1222,group2276,198,['chrm'],0.159730868998,26
1223,group2277,198,['chrm'],0.119297062436,10
1224,group2278,198,['chrm'],0.190931731936,62
1225,group2279,197,0,0.164034044308,65
1226,group228,198,['chrm'],0.140728557353,36
1227,group2280,198,['chrm'],0.16228120163,80
1228,group2281,198,['chrm'],0.182344373507,64
1229,group2282,198,['chrm'],0.164500805214,35
1230,group2283,198,['chrm'],0.144966924976,40
1231,group2284,198,['chrm'],0.201282094791,27
1232,group2285,198,['chrm'],0.137667144692,8
1233,group2286,198,['chrm'],0.191826750506,40
1234,group2287,198,['chrm'],0.181790486422,76
1235,group2288,198,['chrm'],0.2461262609,134
1236,group2289,198,['chrm'],0.156555727331,50
1237,group229,198,['chrm'],0.187731192493,79
1238,group2290,198,['chrm'],0.10721247736,63
1239,group2291,198,['chrm'],0.211529168568,80
1240,group2292,198,['chrm'],0.162121076315,55
1241,group2293,198,['chrm'],0.155657027018,71
1242,group2294,198,['chrm'],0.208965245395,236
1243,group2295,198,['chrm'],0.187489818262,49
1244,group2296,198,['chrm'],0.22063559609,80
1245,group2297,198,['chrm'],0.226987650161,105
1246,group2298,198,['chrm'],0.160795547997,20
1247,group2299,198,['chrm'],0.207171187363,37
1248,group230,120,0,0.147411675438,4
1249,group2300,198,['chrm'],0.222561834215,49
1250,group2301,198,['chrm'],0.208982614219,59
1251,group2302,198,['chrm'],0.1723117646,39
1252,group2303,198,['chrm'],0.23662634641,116
1253,group2304,198,['chrm'],0.159610670447,269
1254,group2306,198,['chrm'],0.135124768325,41
1255,group2307,198,['chrm'],0.151005752014,63
1256,group2308,198,['chrm'],0.159848846161,49
1257,group2309,198,['chrm'],0.186634849949,52
1258,group231,198,['chrm'],0.152107756677,46
1259,group2310,198,['chrm'],0.100625663123,80
1260,group2311,198,['chrm'],0.199126812318,88
1261,group2312,198,['chrm'],0.1706902266,13
1262,group2313,198,['chrm'],0.154903488372,9
1263,group2314,198,['chrm'],0.12431224448,34
1264,group2315,198,['chrm'],0.136869273529,14
1265,group2316,198,['chrm'],0.0989661991223,106
1266,group2317,198,['chrm'],0.109766601015,30
1267,group2318,198,['chrm'],0.151874456301,60
1268,group2319,197,0,0.0946608616996,72
1269,group232,198,['chrm'],0.200445423093,84
1270,group2320,198,['chrm'],0.156639394117,60
1271,group2321,198,['chrm'],0.159911623049,48
1272,group2322,197,0,0.226077885341,178
1273,group2323,198,['chrm'],0.242022335935,224
1274,group2324,198,['chrm'],0.148196217594,71
1275,group233,189,0,0.19828050342,74
1276,group2333,197,0,0.116783964196,172
1277,group234,198,['chrm'],0.158614845346,18
1278,group235,198,['chrm'],0.167057770071,52
1279,group236,198,['chrm'],0.115322973254,6
1280,group237,198,['chrm'],0.124251169697,13
1281,group2378,198,['chrm'],0.195931396157,44
1282,group2379,198,['chrm'],0.182694922684,60
1283,group238,198,['chrm'],0.135442992548,65
1284,group2380,198,['chrm'],0.172196259962,26
1285,group2381,198,['chrm'],0.180156563712,62
1286,group2382,198,['chrm'],0.180294769029,22
1287,group2383,198,['chrm'],0.169716656983,22
1288,group2384,198,['chrm'],0.184218340045,53
1289,group2385,198,['chrm'],0.0836471781919,40
1290,group2386,198,['chrm'],0.169090557979,78
1291,group2387,198,['chrm'],0.159555332216,98
1292,group2388,198,['chrm'],0.0901361446777,2
1293,group2389,198,['chrm'],0.170941816446,46
1294,group239,198,['chrm'],0.109589085554,85
1295,group2390,198,['chrm'],0.161849322569,22
1296,group2391,198,['chrm'],0.2217730058,47
1297,group2392,198,['chrm'],0.148971665638,9
1298,group2393,198,['chrm'],0.193273118082,55
1299,group2394,198,['chrm'],0.148063400225,23
1300,group2395,198,['chrm'],0.144452950477,54
1301,group2396,162,0,0.150820779125,39
1302,group2397,198,['chrm'],0.225098980595,67
1303,group2398,198,['chrm'],0.166035793223,32
1304,group2399,198,['chrm'],0.130456109675,73
1305,group240,198,['chrm'],0.117268251246,49
1306,group2400,198,['chrm'],0.198663178233,20
1307,group2401,198,['chrm'],0.19595788298,116
1308,group2402,198,['chrm'],0.153270311094,18
1309,group2403,198,['chrm'],0.16260148602,62
1310,group2404,198,['chrm'],0.162756475056,20
1311,group2405,198,['chrm'],0.158944780317,20
1312,group2406,198,['chrm'],0.171950485678,24
1313,group2407,198,['chrm'],0.189365564612,46
1314,group2408,198,['chrm'],0.128629543833,56
1315,group2409,198,['chrm'],0.14667174092,26
1316,group241,198,['chrm'],0.136612686691,7
1317,group2410,198,['chrm'],0.143212141249,51
1318,group2411,198,['chrm'],0.140064616229,49
1319,group2412,198,['chrm'],0.126168080602,24
1320,group2413,198,['chrm'],0.166610066676,54
1321,group2414,191,0,0.163203764443,47
1322,group2415,198,['chrm'],0.209095263638,54
1323,group2416,198,['chrm'],0.183546144887,68
1324,group2417,198,['chrm'],0.131305292865,22
1325,group2418,198,['chrm'],0.14066680827,12
1326,group2419,198,['chrm'],0.153568123333,52
1327,group242,198,['chrm'],0.140633755933,73
1328,group2420,198,['chrm'],0.199921544921,65
1329,group2421,198,['chrm'],0.185709604027,117
1330,group2422,198,['chrm'],0.164492705267,13
1331,group2423,198,['chrm'],0.163626065323,90
1332,group2424,198,['chrm'],0.158037233308,84
1333,group2425,198,['chrm'],0.214257483303,46
1334,group2426,198,['chrm'],0.182983580908,24
1335,group2427,198,['chrm'],0.201215419135,135
1336,group2428,198,['chrm'],0.222157730434,91
1337,group2429,198,['chrm'],0.175908654057,44
1338,group243,198,['chrm'],0.167045411446,55
1339,group2430,198,['chrm'],0.178069205798,43
1340,group2431,198,['chrm'],0.237530932234,72
1341,group2432,198,['chrm'],0.217746723399,46
1342,group2433,198,['chrm'],0.086547008572,488
1343,group2434,198,['chrm'],0.0864511293593,323
1344,group2435,198,['chrm'],0.0893797472959,313
1345,group2436,198,['chrm'],0.146740295375,13
1346,group2437,198,['chrm'],0.107683010374,9
1347,group2438,198,['chrm'],0.15670575265,59
1348,group2439,181,0,0.0608466177293,20
1349,group244,198,['chrm'],0.161502535461,64
1350,group2440,178,0,0.096241580726,3
1351,group2441,198,['chrm'],0.164383324146,58
1352,group2442,198,['chrm'],0.0762545649757,1
1353,group2443,198,['chrm'],0.115849171347,17
1354,group2444,198,['chrm'],0.0975227592574,4
1355,group2445,198,['chrm'],0.157476959579,36
1356,group2446,198,['chrm'],0.097366690233,5
1357,group2447,198,['chrm'],0.0910784771807,15
1358,rpoB,198,['chrm'],0.156712214531,129
1359,group2449,198,['chrm'],0.233065831786,110
1360,group245,198,['chrm'],0.141049126856,53
1361,group2450,198,['chrm'],0.125105976954,9
1362,group2451,198,['chrm'],0.110428373083,3
1363,group2452,198,['chrm'],0.165161488281,11
1364,group2453,198,['chrm'],0.143714736406,71
1365,group2454,164,0,0.0958497294542,20
1366,group2455,198,['chrm'],0.0796921220129,2
1367,group2456,198,['chrm'],0.124258161506,34
1368,group2457,198,['chrm'],0.0946283450809,24
1369,group2458,198,['chrm'],0.0959597742281,2
1370,group2459,198,['chrm'],0.112973376777,17
1371,group246,198,['chrm'],0.155244244699,89
1372,group2460,198,['chrm'],0.0988066285774,4
1373,group2461,198,['chrm'],0.105325099789,8
1374,group2462,198,['chrm'],0.09148209451,10
1375,group2463,198,['chrm'],0.079422283978,2
1376,group2464,198,['chrm'],0.0797136106282,3
1377,group2465,198,['chrm'],0.084162481187,4
1378,group2466,198,['chrm'],0.105265364279,3
1379,group2467,198,['chrm'],0.0792140546677,3
1380,group2468,198,['chrm'],0.119007342454,4
1381,group2469,198,['chrm'],0.0853086982392,2
1382,group247,198,['chrm'],0.162083970346,79
1383,group2470,198,['chrm'],0.0916482506527,5
1384,group2471,198,['chrm'],0.119050721271,3
1385,group2472,198,['chrm'],0.0853499248115,2
1386,group2473,198,['chrm'],0.120706079712,18
1387,group2474,198,['chrm'],0.0990607037241,5
1388,group2475,198,['chrm'],0.131066610436,25
1389,group2476,198,['chrm'],0.146482169922,103
1390,group2477,198,['chrm'],0.130057417562,47
1391,group2478,198,['chrm'],0.0959262825633,14
1392,group2479,198,['chrm'],0.115533246714,8
1393,group248,198,['chrm'],0.124543497168,53
1394,group2480,198,['chrm'],0.17880454614,18
1395,group2481,198,['chrm'],0.14684146263,12
1396,group2482,198,['chrm'],0.128158794615,8
1397,group2483,198,['chrm'],0.159649908038,51
1398,group2484,198,['chrm'],0.186556579292,54
1399,group2485,198,['chrm'],0.208997783157,112
1400,group2486,198,['chrm'],0.175639499131,28
1401,group2487,198,['chrm'],0.166507782944,30
1402,group2488,198,['chrm'],0.192804989737,80
1403,group2489,198,['chrm'],0.145891430014,73
1404,group249,198,['chrm'],0.201228196314,195
1405,group2490,198,['chrm'],0.144046416177,15
1406,group2491,141,0,0.176425174052,20
1407,group2492,198,['chrm'],0.130447427538,51
1408,group2493,198,['chrm'],0.127406894969,47
1409,group2494,198,['chrm'],0.123011924838,81
1410,group2495,198,['chrm'],0.170394548111,94
1411,group2497,198,['chrm'],0.225227861757,110
1412,group2498,198,['chrm'],0.204985421202,47
1413,group2499,198,['chrm'],0.123272301342,125
1414,group250,198,['chrm'],0.153217286796,35
1415,group2500,198,['chrm'],0.202447981287,97
1416,group2501,198,['chrm'],0.161765434061,133
1417,group2502,198,['chrm'],0.115922112894,69
1418,group2503,198,['chrm'],0.106110162988,94
1419,group2504,198,['chrm'],0.171847912825,98
1420,group2505,198,['chrm'],0.205766317666,22
1421,group2506,165,0,0.185706539829,140
1422,group2507,198,['chrm'],0.187147961859,64
1423,group2508,198,['chrm'],0.159508320658,116
1424,group2509,198,['chrm'],0.133848322106,60
1425,group251,198,['chrm'],0.168883439676,58
1426,group2510,198,['chrm'],0.204666641149,64
1427,group2511,196,0,0.200666353925,77
1428,group2512,198,['chrm'],0.155632291449,32
1429,group2513,198,['chrm'],0.168521018308,117
1430,group2514,198,['chrm'],0.196026864695,104
1431,group2515,198,['chrm'],0.156359335388,76
1432,group2516,198,['chrm'],0.227034310863,113
1433,group2517,198,['chrm'],0.219552147448,69
1434,group2518,198,['chrm'],0.182865320134,78
1435,group2519,198,['chrm'],0.110743863581,374
1436,group252,198,['chrm'],0.188844216848,46
1437,group2520,198,['chrm'],0.213243206099,139
1438,group2521,198,['chrm'],0.197240894479,165
1439,group2522,198,['chrm'],0.169498772785,70
1440,group2523,198,['chrm'],0.189879884787,63
1441,group2524,198,['chrm'],0.16101354034,35
1442,group2525,198,['chrm'],0.203145810843,117
1443,group2526,198,['chrm'],0.134992288267,78
1444,group2527,136,0,0.171152627524,15
1445,group2528,139,0,0.172804953293,12
1446,group2529,191,0,0.136921095008,97
1447,group253,198,['chrm'],0.188077235848,115
1448,group2530,173,0,0.205480867645,33
1449,group2531,173,0,0.140615310754,108
1450,group2532,198,['chrm'],0.0885268813003,630
1451,group2533,198,['chrm'],0.0893853466037,410
1452,group2534,198,['chrm'],0.113766435054,46
1453,group2535,198,['chrm'],0.182587998479,82
1454,group2536,198,['chrm'],0.202610309821,83
1455,group2537,198,['chrm'],0.0774165474248,27
1456,group2538,198,['chrm'],0.130654157325,58
1457,group2539,198,['chrm'],0.189570553197,36
1458,group254,198,['chrm'],0.17532466689,26
1459,group2540,198,['chrm'],0.208004185427,159
1460,group2541,198,['chrm'],0.16820133484,17
1461,group2542,198,['chrm'],0.262077672768,119
1462,group2543,198,['chrm'],0.187432304975,80
1463,group2544,198,['chrm'],0.175276654409,27
1464,group2545,198,['chrm'],0.161390206653,17
1465,group2547,170,0,0.195475750421,196
1466,group2548,160,0,0.175789505857,191
1467,group2549,170,0,0.18734063991,540
1468,group255,198,['chrm'],0.102971894252,42
1469,group2550,192,0,0.0930427981947,528
1470,group2551,192,0,0.148565994843,158
1471,group2552,198,['chrm'],0.234742366477,119
1472,group2553,194,0,0.144457155763,20
1473,group2554,121,0,0.0996981929425,398
1474,group2555,198,['chrm'],0.194036521532,80
1475,group2556,198,['chrm'],0.166655533739,66
1476,group2557,198,['chrm'],0.102887756371,83
1477,group2558,198,['chrm'],0.165537459551,125
1478,group2559,198,['chrm'],0.162221988664,64
1479,group256,198,['chrm'],0.212982277205,40
1480,group2560,198,['chrm'],0.158368586253,66
1481,group2561,198,['chrm'],0.157765405979,70
1482,group2562,198,['chrm'],0.193482572628,61
1483,group2563,198,['chrm'],0.194791042738,56
1484,group2564,198,['chrm'],0.213613200231,144
1485,group2565,197,0,0.198855205393,74
1486,group2566,198,['chrm'],0.195784893477,78
1487,group2567,198,['chrm'],0.220510895478,54
1488,group2568,198,['chrm'],0.213259805524,66
1489,group257,198,['chrm'],0.152191508252,138
1490,group2570,140,0,0.164638499252,9
1491,group2572,198,['chrm'],0.162450994976,12
1492,group2573,198,['chrm'],0.176600512506,24
1493,group2574,198,['chrm'],0.198234215744,105
1494,group2575,198,['chrm'],0.175509882788,53
1495,group2576,198,['chrm'],0.169973378557,106
1496,group2577,196,0,0.128014849068,36
1497,group2578,198,['chrm'],0.188675695917,47
1498,group2579,198,['chrm'],0.0855471559176,32
1499,group258,198,['chrm'],0.192324969126,122
1500,group2580,198,['chrm'],0.145802381085,39
1501,group2581,198,['chrm'],0.139448492426,72
1502,group2582,198,['chrm'],0.155043683204,118
1503,group2583,198,['chrm'],0.127649033898,94
1504,group2584,198,['chrm'],0.154942078546,149
1505,group2585,198,['chrm'],0.205115667629,186
1506,group2586,198,['chrm'],0.167860834537,33
1507,group2587,198,['chrm'],0.16993818941,126
1508,group2588,198,['chrm'],0.17260482348,69
1509,group2589,198,['chrm'],0.187881415281,53
1510,group259,198,['chrm'],0.193774374013,58
1511,group2590,198,['chrm'],0.163644691507,53
1512,group2593,198,['chrm'],0.117885182739,66
1513,group2594,198,['chrm'],0.182692533923,27
1514,group2595,198,['chrm'],0.165830693737,51
1515,group2596,198,['chrm'],0.245633809515,91
1516,group2597,198,['chrm'],0.211651867679,41
1517,group2598,198,['chrm'],0.208296213391,78
1518,group2599,198,['chrm'],0.168106372843,20
1519,group260,198,['chrm'],0.0837890541825,24
1520,group2600,198,['chrm'],0.231416797291,127
1521,group2601,198,['chrm'],0.167677741559,34
1522,group2602,198,['chrm'],0.200251697961,135
1523,group2603,198,['chrm'],0.197150772461,182
1524,group2604,198,['chrm'],0.188326736967,96
1525,group2605,198,['chrm'],0.121370249068,33
1526,group2606,198,['chrm'],0.208902322068,62
1527,group2607,197,0,0.142426756703,17
1528,group2608,154,0,0.140842666763,21
1529,group2609,198,['chrm'],0.182143963651,71
1530,group261,198,['chrm'],0.207627261137,42
1531,group2610,198,['chrm'],0.106405622595,101
1532,group2611,197,0,0.22809662725,68
1533,group2612,198,['chrm'],0.19723552908,60
1534,group2613,198,['chrm'],0.137951671565,44
1535,group2614,197,0,0.0914409869556,65
1536,group2615,198,['chrm'],0.200846124964,54
1537,group2616,198,['chrm'],0.174057219536,31
1538,group2617,198,['chrm'],0.186274634102,51
1539,group2618,198,['chrm'],0.115257371019,47
1540,group2619,198,['chrm'],0.155762923501,43
1541,group262,198,['chrm'],0.120802884163,12
1542,group2620,198,['chrm'],0.202562427673,58
1543,group2621,198,['chrm'],0.208143107531,46
1544,group2622,197,0,0.193524600005,178
1545,group2623,198,['chrm'],0.164439145675,67
1546,group2624,198,['chrm'],0.186133439541,315
1547,group2625,197,0,0.12067632091,19
1548,group2626,186,0,0.0741898003573,77
1549,group2627,189,0,0.159796790217,57
1550,group2628,189,0,0.164002112913,52
1551,group2629,198,['chrm'],0.185755213331,96
1552,group263,198,['chrm'],0.152843372281,39
1553,group2630,194,0,0.143956762815,121
1554,group2632,198,['chrm'],0.213991448536,92
1555,group2633,198,['chrm'],0.193954795066,75
1556,group2634,198,['chrm'],0.115850864919,68
1557,group2635,198,['chrm'],0.0896952836846,79
1558,group264,198,['chrm'],0.123388774586,50
1559,group265,198,['chrm'],0.151781193099,72
1560,group266,198,['chrm'],0.1293056623,46
1561,group267,198,['chrm'],0.138866499048,13
1562,group268,198,['chrm'],0.147172261557,27
1563,group269,198,['chrm'],0.171722082361,121
1564,group2691,192,0,0.15480961317,39
1565,group2692,198,['chrm'],0.186156721595,46
1566,group2693,198,['chrm'],0.173733645404,24
1567,group2694,198,['chrm'],0.17791278435,34
1568,group2695,198,['chrm'],0.18258053562,30
1569,group2696,198,['chrm'],0.175643862301,69
1570,group2697,198,['chrm'],0.208359379088,239
1571,group2698,198,['chrm'],0.0955409189954,48
1572,group2699,198,['chrm'],0.0987164925939,22
1573,group270,198,['chrm'],0.167705999324,44
1574,group2700,179,0,0.120727825416,14
1575,group2701,179,0,0.190769627888,41
1576,group2702,190,0,0.210372045615,40
1577,group2703,190,0,0.165869398568,70
1578,group2704,182,0,0.186852336976,37
1579,group2705,174,0,0.134726868588,21
1580,group2706,187,0,0.18152684851,19
1581,group2707,187,0,0.179695658807,24
1582,group2708,185,0,0.090869304783,70
1583,group2709,198,['chrm'],0.178857303357,115
1584,group271,198,['chrm'],0.165496096033,22
1585,group2710,198,['chrm'],0.178385762358,158
1586,group2711,198,['chrm'],0.116879177813,73
1587,group2712,198,['chrm'],0.187572540563,34
1588,group2713,198,['chrm'],0.221918560295,84
1589,group2714,186,0,0.133560651231,38
1590,group2715,198,['chrm'],0.200584426992,111
1591,group2716,188,0,0.132945100681,30
1592,group2718,197,0,0.0902508383139,54
1593,group2719,155,0,0.0896980004754,59
1594,group272,198,['chrm'],0.209118842798,36
1595,group2720,198,"['Rh01', 'Rh04']",0.163776350898,58
1596,group2722,148,0,0.151886079822,58
1597,group2725,198,"['Rh01', 'Rh04']",0.181955373979,56
1598,group2726,198,"['Rh01', 'Rh04']",0.204467890472,155
1599,group2727,198,"['Rh01', 'Rh04']",0.122789399354,54
1600,group2728,198,"['Rh01', 'Rh04']",0.115074606111,86
1601,group2729,198,"['Rh01', 'Rh04']",0.109157862374,76
1602,group273,198,['chrm'],0.172141069764,58
1603,group2730,198,"['Rh01', 'Rh04']",0.149875301053,58
1604,group2731,198,"['Rh01', 'Rh04']",0.14794093309,89
1605,group2732,198,"['Rh01', 'Rh04']",0.160739543622,43
1606,group2733,165,0,0.113303354485,20
1607,group2734,198,"['Rh01', 'Rh04']",0.15677698418,168
1608,group2735,198,"['Rh01', 'Rh04']",0.117617324488,103
1609,group2736,194,0,0.138222201578,91
1610,group2737,198,"['Rh01', 'Rh04']",0.197588005854,53
1611,group2738,198,"['Rh01', 'Rh04']",0.1782154662,52
1612,group2739,198,"['Rh01', 'Rh04']",0.192022622561,111
1613,group274,198,['chrm'],0.22978260069,138
1614,group2740,198,"['Rh01', 'Rh04']",0.148491593396,42
1615,group2741,198,['chrm'],0.194824649035,143
1616,group275,198,['chrm'],0.151400571883,54
1617,group2750,198,['chrm'],0.123637220391,41
1618,group2751,198,['chrm'],0.0994330304901,19
1619,group2752,198,['chrm'],0.146476503418,33
1620,group2753,198,['chrm'],0.254123969094,121
1621,group2754,198,['chrm'],0.173001672395,34
1622,group2755,198,['chrm'],0.183818096709,59
1623,group2756,198,['chrm'],0.164589708923,43
1624,group2757,198,['chrm'],0.214734297105,88
1625,group2758,198,['chrm'],0.162334055669,36
1626,group2759,198,['chrm'],0.131367754943,21
1627,group276,198,['chrm'],0.188469429016,93
1628,group2760,198,['chrm'],0.179051781164,92
1629,group2761,198,['chrm'],0.144381236023,42
1630,group2762,198,['chrm'],0.213229786184,85
1631,group2763,198,['chrm'],0.164478083756,14
1632,group2764,198,['chrm'],0.254488543688,174
1633,group2765,198,['chrm'],0.177183555989,66
1634,group2766,198,['chrm'],0.121016325527,26
1635,group2767,198,['chrm'],0.137595249443,34
1636,group2768,198,['chrm'],0.129719100297,27
1637,group2769,198,['chrm'],0.203231863865,86
1638,group277,198,['chrm'],0.158190662321,59
1639,group2770,198,['chrm'],0.150808957106,157
1640,group2771,198,['chrm'],0.187602208458,42
1641,group2772,128,0,0.142664255813,5
1642,group2773,198,['chrm'],0.225699399351,91
1643,group2774,197,0,0.117249627256,113
1644,group2775,198,['chrm'],0.112669405334,34
1645,group2776,198,['chrm'],0.145890719517,40
1646,group2777,198,['chrm'],0.15309702915,126
1647,group2778,198,['chrm'],0.146575349877,164
1648,group2779,198,['chrm'],0.274958249709,356
1649,group278,198,['chrm'],0.151637133294,64
1650,group2780,198,['chrm'],0.107888998684,30
1651,group2781,198,['chrm'],0.152101643999,55
1652,group2782,198,['chrm'],0.133018861025,113
1653,group2783,198,['chrm'],0.205904490128,94
1654,group2784,198,['chrm'],0.213919709952,37
1655,group2785,198,['chrm'],0.184228333511,18
1656,group2786,197,0,0.185385878874,22
1657,group2787,197,0,0.231870707848,67
1658,group2788,198,['chrm'],0.179972679614,38
1659,group2789,198,['chrm'],0.20971340533,51
1660,group279,198,['chrm'],0.142433160614,70
1661,group2790,198,['chrm'],0.170720647884,38
1662,group2791,198,['chrm'],0.228134849365,115
1663,group2792,198,['chrm'],0.131085863119,34
1664,group2793,198,['chrm'],0.160627335673,61
1665,group2794,198,['chrm'],0.212931423268,175
1666,group2795,198,['chrm'],0.108407940255,136
1667,group2796,198,['chrm'],0.188236642014,133
1668,group2797,198,['chrm'],0.175199906793,65
1669,group2798,198,['chrm'],0.141225306224,60
1670,group2799,198,['chrm'],0.125973365037,40
1671,group280,198,['chrm'],0.141888281028,39
1672,group2800,198,['chrm'],0.140928809734,61
1673,group2801,198,['chrm'],0.148627569294,82
1674,group2802,198,['chrm'],0.112953470398,105
1675,group2803,198,['chrm'],0.145458581668,42
1676,group2804,198,['chrm'],0.0976171586189,53
1677,group2805,191,0,0.123977695033,33
1678,group2806,197,0,0.0698790731691,53
1679,group2807,198,['chrm'],0.0748004882398,21
1680,group2808,198,['chrm'],0.0668223706641,58
